LENGTH	COUNT	PRCT
-453	1	0.00761557
-450	2	0.0152311
-435	1	0.00761557
-433	1	0.00761557
-432	1	0.00761557
-429	1	0.00761557
-428	2	0.0152311
-423	1	0.00761557
-416	3	0.0228467
-413	1	0.00761557
-412	1	0.00761557
-411	1	0.00761557
-401	1	0.00761557
-400	1	0.00761557
-396	1	0.00761557
-393	2	0.0152311
-392	1	0.00761557
-390	1	0.00761557
-380	1	0.00761557
-379	1	0.00761557
-377	1	0.00761557
-373	1	0.00761557
-371	2	0.0152311
-363	1	0.00761557
-361	2	0.0152311
-360	1	0.00761557
-356	1	0.00761557
-355	1	0.00761557
-354	2	0.0152311
-353	1	0.00761557
-352	2	0.0152311
-351	2	0.0152311
-350	1	0.00761557
-348	1	0.00761557
-345	1	0.00761557
-344	2	0.0152311
-342	2	0.0152311
-341	1	0.00761557
-339	2	0.0152311
-338	2	0.0152311
-337	1	0.00761557
-336	2	0.0152311
-335	3	0.0228467
-334	3	0.0228467
-333	3	0.0228467
-332	2	0.0152311
-331	5	0.0380778
-330	2	0.0152311
-328	1	0.00761557
-327	4	0.0304623
-326	6	0.0456934
-325	3	0.0228467
-324	3	0.0228467
-323	6	0.0456934
-322	3	0.0228467
-321	5	0.0380778
-320	6	0.0456934
-319	9	0.0685401
-318	3	0.0228467
-317	5	0.0380778
-316	4	0.0304623
-315	9	0.0685401
-314	3	0.0228467
-313	6	0.0456934
-312	5	0.0380778
-311	4	0.0304623
-310	1	0.00761557
-308	3	0.0228467
-307	2	0.0152311
-306	2	0.0152311
-305	1	0.00761557
-304	1	0.00761557
-303	2	0.0152311
-302	1	0.00761557
-294	1	0.00761557
-293	1	0.00761557
-292	1	0.00761557
-291	1	0.00761557
-288	2	0.0152311
-287	2	0.0152311
-285	1	0.00761557
-284	1	0.00761557
-283	1	0.00761557
-282	3	0.0228467
-281	1	0.00761557
-280	2	0.0152311
-274	1	0.00761557
-270	1	0.00761557
-268	2	0.0152311
-267	2	0.0152311
-266	1	0.00761557
-264	1	0.00761557
-263	1	0.00761557
-262	1	0.00761557
-258	2	0.0152311
-257	2	0.0152311
-256	2	0.0152311
-254	2	0.0152311
-252	1	0.00761557
-251	1	0.00761557
-250	1	0.00761557
-246	1	0.00761557
-241	1	0.00761557
-239	1	0.00761557
-237	2	0.0152311
-234	2	0.0152311
-233	1	0.00761557
-231	1	0.00761557
-230	2	0.0152311
-228	1	0.00761557
-226	3	0.0228467
-225	1	0.00761557
-224	3	0.0228467
-223	1	0.00761557
-222	1	0.00761557
-221	1	0.00761557
-220	1	0.00761557
-219	1	0.00761557
-218	1	0.00761557
-217	1	0.00761557
-216	3	0.0228467
-215	2	0.0152311
-213	1	0.00761557
-212	1	0.00761557
-210	1	0.00761557
-207	1	0.00761557
-206	1	0.00761557
-205	1	0.00761557
-204	2	0.0152311
-202	3	0.0228467
-201	1	0.00761557
-200	1	0.00761557
-194	1	0.00761557
-192	2	0.0152311
-190	1	0.00761557
-189	4	0.0304623
-188	5	0.0380778
-187	2	0.0152311
-186	2	0.0152311
-185	1	0.00761557
-182	1	0.00761557
-180	2	0.0152311
-178	1	0.00761557
-177	1	0.00761557
-176	3	0.0228467
-174	4	0.0304623
-173	2	0.0152311
-172	4	0.0304623
-169	1	0.00761557
-168	4	0.0304623
-167	2	0.0152311
-166	1	0.00761557
-164	2	0.0152311
-163	2	0.0152311
-162	1	0.00761557
-161	1	0.00761557
-160	1	0.00761557
-159	1	0.00761557
-158	3	0.0228467
-157	4	0.0304623
-156	3	0.0228467
-155	1	0.00761557
-152	5	0.0380778
-151	3	0.0228467
-148	2	0.0152311
-147	2	0.0152311
-146	2	0.0152311
-145	2	0.0152311
-144	1	0.00761557
-143	2	0.0152311
-141	2	0.0152311
-140	1	0.00761557
-138	1	0.00761557
-137	4	0.0304623
-136	3	0.0228467
-135	3	0.0228467
-134	3	0.0228467
-132	1	0.00761557
-131	1	0.00761557
-130	2	0.0152311
-129	5	0.0380778
-128	10	0.0761557
-127	4	0.0304623
-126	8	0.0609245
-125	6	0.0456934
-124	3	0.0228467
-123	1	0.00761557
-122	4	0.0304623
-121	2	0.0152311
-120	3	0.0228467
-119	1	0.00761557
-118	2	0.0152311
-114	6	0.0456934
-113	2	0.0152311
-112	3	0.0228467
-111	1	0.00761557
-110	1	0.00761557
-108	4	0.0304623
-107	6	0.0456934
-106	4	0.0304623
-105	1	0.00761557
-104	3	0.0228467
-103	2	0.0152311
-102	4	0.0304623
-101	6	0.0456934
-100	4	0.0304623
-99	5	0.0380778
-98	10	0.0761557
-97	6	0.0456934
-96	5	0.0380778
-95	1	0.00761557
-94	5	0.0380778
-93	6	0.0456934
-92	6	0.0456934
-91	3	0.0228467
-90	6	0.0456934
-89	3	0.0228467
-88	5	0.0380778
-87	3	0.0228467
-86	9	0.0685401
-85	7	0.053309
-84	11	0.0837712
-83	8	0.0609245
-82	9	0.0685401
-81	2	0.0152311
-80	5	0.0380778
-79	1	0.00761557
-78	11	0.0837712
-77	2	0.0152311
-76	14	0.106618
-75	6	0.0456934
-74	10	0.0761557
-73	4	0.0304623
-72	8	0.0609245
-71	6	0.0456934
-70	7	0.053309
-69	3	0.0228467
-68	8	0.0609245
-67	8	0.0609245
-66	9	0.0685401
-65	5	0.0380778
-64	10	0.0761557
-63	16	0.121849
-62	9	0.0685401
-61	12	0.0913868
-60	23	0.175158
-59	6	0.0456934
-58	12	0.0913868
-57	9	0.0685401
-56	15	0.114233
-55	9	0.0685401
-54	11	0.0837712
-53	9	0.0685401
-52	12	0.0913868
-51	10	0.0761557
-50	28	0.213236
-49	20	0.152311
-48	26	0.198005
-47	8	0.0609245
-46	17	0.129465
-45	19	0.144696
-44	24	0.182774
-43	20	0.152311
-42	42	0.319854
-41	16	0.121849
-40	40	0.304623
-39	35	0.266545
-38	31	0.236083
-37	26	0.198005
-36	45	0.3427
-35	38	0.289392
-34	49	0.373163
-33	26	0.198005
-32	80	0.609245
-31	39	0.297007
-30	82	0.624476
-29	43	0.327469
-28	101	0.769172
-27	56	0.426472
-26	100	0.761557
-25	75	0.571167
-24	148	1.1271
-23	62	0.472165
-22	138	1.05095
-21	94	0.715863
-20	268	2.04097
-19	102	0.776788
-18	220	1.67542
-17	125	0.951946
-16	335	2.55121
-15	223	1.69827
-14	350	2.66545
-13	250	1.90389
-12	736	5.60506
-11	342	2.60452
-10	776	5.90968
-9	480	3.65547
-8	132	1.00525
-7	13	0.0990024
-6	88	0.67017
-5	32	0.243698
-4	109	0.830097
-3	35	0.266545
-2	102	0.776788
-1	28	0.213236
1	30	0.228467
2	75	0.571167
3	27	0.20562
4	112	0.852943
5	39	0.297007
6	62	0.472165
7	7	0.053309
8	103	0.784403
9	398	3.031
10	686	5.22428
11	227	1.72873
12	601	4.57696
13	186	1.4165
14	314	2.39129
15	205	1.56119
16	319	2.42937
17	81	0.616861
18	177	1.34796
19	71	0.540705
20	210	1.59927
21	85	0.647323
22	127	0.967177
23	49	0.373163
24	137	1.04333
25	70	0.53309
26	93	0.708248
27	58	0.441703
28	90	0.685401
29	24	0.182774
30	77	0.586399
31	27	0.20562
32	63	0.479781
33	28	0.213236
34	41	0.312238
35	34	0.258929
36	54	0.411241
37	18	0.13708
38	24	0.182774
39	19	0.144696
40	31	0.236083
41	14	0.106618
42	28	0.213236
43	14	0.106618
44	24	0.182774
45	12	0.0913868
46	16	0.121849
47	8	0.0609245
48	28	0.213236
49	11	0.0837712
50	6	0.0456934
51	9	0.0685401
52	11	0.0837712
53	2	0.0152311
54	11	0.0837712
55	5	0.0380778
56	15	0.114233
57	8	0.0609245
58	10	0.0761557
59	7	0.053309
60	20	0.152311
61	11	0.0837712
62	4	0.0304623
63	1	0.00761557
64	11	0.0837712
65	6	0.0456934
66	7	0.053309
67	3	0.0228467
68	13	0.0990024
69	1	0.00761557
70	10	0.0761557
71	5	0.0380778
72	8	0.0609245
73	5	0.0380778
74	2	0.0152311
75	5	0.0380778
76	7	0.053309
77	3	0.0228467
78	8	0.0609245
79	5	0.0380778
80	5	0.0380778
81	1	0.00761557
82	5	0.0380778
84	8	0.0609245
85	4	0.0304623
86	4	0.0304623
87	1	0.00761557
88	7	0.053309
89	2	0.0152311
90	10	0.0761557
91	1	0.00761557
92	3	0.0228467
93	5	0.0380778
94	3	0.0228467
95	6	0.0456934
96	6	0.0456934
98	7	0.053309
99	4	0.0304623
100	9	0.0685401
102	8	0.0609245
103	3	0.0228467
104	5	0.0380778
105	5	0.0380778
106	5	0.0380778
107	2	0.0152311
108	5	0.0380778
109	1	0.00761557
110	7	0.053309
111	3	0.0228467
112	2	0.0152311
113	2	0.0152311
114	2	0.0152311
115	3	0.0228467
116	2	0.0152311
117	6	0.0456934
118	3	0.0228467
119	4	0.0304623
120	7	0.053309
121	1	0.00761557
122	2	0.0152311
123	1	0.00761557
124	2	0.0152311
125	1	0.00761557
126	6	0.0456934
127	3	0.0228467
128	3	0.0228467
129	3	0.0228467
131	3	0.0228467
132	5	0.0380778
133	1	0.00761557
134	3	0.0228467
135	4	0.0304623
136	3	0.0228467
137	1	0.00761557
138	2	0.0152311
139	1	0.00761557
140	3	0.0228467
141	2	0.0152311
142	1	0.00761557
144	3	0.0228467
147	2	0.0152311
148	3	0.0228467
149	1	0.00761557
150	4	0.0304623
151	2	0.0152311
152	1	0.00761557
154	3	0.0228467
156	4	0.0304623
158	2	0.0152311
160	4	0.0304623
162	2	0.0152311
163	1	0.00761557
165	1	0.00761557
166	2	0.0152311
168	1	0.00761557
169	2	0.0152311
170	2	0.0152311
172	2	0.0152311
173	2	0.0152311
176	3	0.0228467
177	2	0.0152311
180	2	0.0152311
181	1	0.00761557
182	1	0.00761557
184	1	0.00761557
185	1	0.00761557
187	2	0.0152311
188	3	0.0228467
189	1	0.00761557
190	1	0.00761557
192	2	0.0152311
193	1	0.00761557
194	2	0.0152311
195	2	0.0152311
196	1	0.00761557
198	1	0.00761557
199	2	0.0152311
201	2	0.0152311
202	1	0.00761557
204	2	0.0152311
205	1	0.00761557
208	1	0.00761557
211	1	0.00761557
212	2	0.0152311
213	2	0.0152311
214	1	0.00761557
216	1	0.00761557
217	2	0.0152311
218	1	0.00761557
219	1	0.00761557
220	1	0.00761557
221	1	0.00761557
222	1	0.00761557
223	2	0.0152311
224	1	0.00761557
230	1	0.00761557
231	1	0.00761557
232	2	0.0152311
234	1	0.00761557
236	1	0.00761557
237	1	0.00761557
240	3	0.0228467
244	1	0.00761557
245	1	0.00761557
249	1	0.00761557
252	1	0.00761557
253	2	0.0152311
254	1	0.00761557
255	2	0.0152311
266	1	0.00761557
267	1	0.00761557
268	1	0.00761557
270	2	0.0152311
271	2	0.0152311
275	1	0.00761557
280	1	0.00761557
284	1	0.00761557
285	1	0.00761557
286	1	0.00761557
289	1	0.00761557
297	1	0.00761557
298	2	0.0152311
305	3	0.0228467
306	1	0.00761557
307	1	0.00761557
308	2	0.0152311
309	1	0.00761557
310	1	0.00761557
316	2	0.0152311
317	2	0.0152311
321	3	0.0228467
322	2	0.0152311
323	1	0.00761557
324	1	0.00761557
326	1	0.00761557
329	1	0.00761557
330	1	0.00761557
338	1	0.00761557
346	2	0.0152311
350	1	0.00761557
351	1	0.00761557
353	1	0.00761557
356	1	0.00761557
360	1	0.00761557
364	1	0.00761557
374	1	0.00761557
377	1	0.00761557
388	1	0.00761557
389	1	0.00761557
393	1	0.00761557
419	1	0.00761557
426	1	0.00761557
429	1	0.00761557
430	1	0.00761557
433	1	0.00761557
440	1	0.00761557
448	2	0.0152311
450	1	0.00761557
454	1	0.00761557
459	1	0.00761557
462	2	0.0152311
480	1	0.00761557
488	1	0.00761557
501	1	0.00761557
511	1	0.00761557
529	2	0.0152311
538	1	0.00761557
542	1	0.00761557
553	1	0.00761557
559	1	0.00761557
560	1	0.00761557
570	1	0.00761557
571	2	0.0152311
577	1	0.00761557
591	1	0.00761557
594	1	0.00761557
637	1	0.00761557
647	1	0.00761557
654	1	0.00761557
661	1	0.00761557
666	1	0.00761557
705	1	0.00761557
719	1	0.00761557
744	1	0.00761557
756	1	0.00761557
767	1	0.00761557
798	1	0.00761557
