LENGTH	COUNT	PRCT
-81	1	0.00719942
-79	4	0.0287977
-78	12	0.0863931
-77	4	0.0287977
-76	9	0.0647948
-75	3	0.0215983
-74	9	0.0647948
-73	8	0.0575954
-72	11	0.0791937
-71	3	0.0215983
-70	10	0.0719942
-69	4	0.0287977
-68	7	0.050396
-67	9	0.0647948
-66	16	0.115191
-65	3	0.0215983
-64	9	0.0647948
-63	7	0.050396
-62	15	0.107991
-61	12	0.0863931
-60	18	0.12959
-59	11	0.0791937
-58	16	0.115191
-57	9	0.0647948
-56	12	0.0863931
-55	10	0.0719942
-54	25	0.179986
-53	6	0.0431965
-52	15	0.107991
-51	15	0.107991
-50	25	0.179986
-49	15	0.107991
-48	30	0.215983
-47	11	0.0791937
-46	21	0.151188
-45	14	0.100792
-44	26	0.187185
-43	13	0.0935925
-42	38	0.273578
-41	21	0.151188
-40	37	0.266379
-39	34	0.24478
-38	41	0.295176
-37	18	0.12959
-36	45	0.323974
-35	36	0.259179
-34	49	0.352772
-33	30	0.215983
-32	71	0.511159
-31	33	0.237581
-30	68	0.489561
-29	39	0.280778
-28	90	0.647948
-27	56	0.403168
-26	103	0.741541
-25	72	0.518359
-24	154	1.10871
-23	64	0.460763
-22	142	1.02232
-21	109	0.784737
-20	279	2.00864
-19	107	0.770338
-18	238	1.71346
-17	122	0.87833
-16	389	2.80058
-15	230	1.65587
-14	354	2.5486
-13	274	1.97264
-12	755	5.43557
-11	334	2.40461
-10	829	5.96832
-9	498	3.58531
-8	151	1.08711
-7	12	0.0863931
-6	95	0.683945
-5	29	0.208783
-4	115	0.827934
-3	39	0.280778
-2	92	0.662347
-1	49	0.352772
1	36	0.259179
2	92	0.662347
3	26	0.187185
4	106	0.763139
5	39	0.280778
6	83	0.597552
7	11	0.0791937
8	99	0.712743
9	381	2.74298
10	697	5.018
11	244	1.75666
12	667	4.80202
13	188	1.35349
14	354	2.5486
15	197	1.41829
16	337	2.42621
17	98	0.705544
18	198	1.42549
19	65	0.467963
20	241	1.73506
21	81	0.583153
22	114	0.820734
23	66	0.475162
24	145	1.04392
25	52	0.37437
26	109	0.784737
27	53	0.381569
28	94	0.676746
29	35	0.25198
30	71	0.511159
31	23	0.165587
32	74	0.532757
33	26	0.187185
34	45	0.323974
35	34	0.24478
36	56	0.403168
37	17	0.12239
38	25	0.179986
39	18	0.12959
40	48	0.345572
41	17	0.12239
42	30	0.215983
43	12	0.0863931
44	28	0.201584
45	16	0.115191
46	14	0.100792
47	15	0.107991
48	19	0.136789
49	11	0.0791937
50	17	0.12239
51	13	0.0935925
52	11	0.0791937
53	6	0.0431965
54	11	0.0791937
55	6	0.0431965
56	14	0.100792
57	10	0.0719942
58	14	0.100792
59	6	0.0431965
60	25	0.179986
61	9	0.0647948
62	11	0.0791937
63	5	0.0359971
64	12	0.0863931
65	2	0.0143988
66	11	0.0791937
67	3	0.0215983
68	19	0.136789
69	4	0.0287977
70	4	0.0287977
71	8	0.0575954
72	12	0.0863931
73	4	0.0287977
74	10	0.0719942
75	4	0.0287977
76	7	0.050396
77	4	0.0287977
78	7	0.050396
79	5	0.0359971
80	10	0.0719942
81	3	0.0215983
82	10	0.0719942
84	8	0.0575954
85	2	0.0143988
86	6	0.0431965
87	3	0.0215983
88	4	0.0287977
89	1	0.00719942
90	12	0.0863931
91	3	0.0215983
92	4	0.0287977
93	6	0.0431965
94	2	0.0143988
95	4	0.0287977
96	4	0.0287977
97	2	0.0143988
98	8	0.0575954
99	3	0.0215983
100	8	0.0575954
101	1	0.00719942
102	8	0.0575954
103	1	0.00719942
104	8	0.0575954
105	4	0.0287977
106	3	0.0215983
107	1	0.00719942
108	4	0.0287977
109	1	0.00719942
110	6	0.0431965
111	2	0.0143988
112	2	0.0143988
113	4	0.0287977
114	3	0.0215983
115	5	0.0359971
116	4	0.0287977
117	4	0.0287977
118	5	0.0359971
119	6	0.0431965
120	3	0.0215983
121	1	0.00719942
122	6	0.0431965
123	4	0.0287977
124	3	0.0215983
126	5	0.0359971
127	3	0.0215983
128	6	0.0431965
129	3	0.0215983
130	4	0.0287977
131	4	0.0287977
132	7	0.050396
133	4	0.0287977
135	6	0.0431965
136	2	0.0143988
137	1	0.00719942
138	1	0.00719942
140	1	0.00719942
141	5	0.0359971
142	5	0.0359971
143	1	0.00719942
144	2	0.0143988
145	2	0.0143988
148	2	0.0143988
150	3	0.0215983
151	3	0.0215983
152	2	0.0143988
154	1	0.00719942
156	1	0.00719942
158	5	0.0359971
159	1	0.00719942
160	6	0.0431965
161	3	0.0215983
162	3	0.0215983
165	2	0.0143988
166	3	0.0215983
169	1	0.00719942
170	1	0.00719942
172	1	0.00719942
173	1	0.00719942
176	3	0.0215983
177	2	0.0143988
178	3	0.0215983
179	2	0.0143988
180	2	0.0143988
181	1	0.00719942
182	1	0.00719942
183	2	0.0143988
184	2	0.0143988
185	1	0.00719942
186	2	0.0143988
187	3	0.0215983
188	2	0.0143988
189	1	0.00719942
190	2	0.0143988
193	2	0.0143988
194	1	0.00719942
195	1	0.00719942
196	2	0.0143988
198	2	0.0143988
199	3	0.0215983
200	2	0.0143988
