LENGTH	COUNT	PRCT
935	1	0.0107239
957	1	0.0107239
968	1	0.0107239
969	1	0.0107239
971	1	0.0107239
974	1	0.0107239
981	2	0.0214477
1002	1	0.0107239
1006	1	0.0107239
1011	1	0.0107239
1016	1	0.0107239
1022	1	0.0107239
1037	1	0.0107239
1050	1	0.0107239
1069	1	0.0107239
1075	1	0.0107239
1090	1	0.0107239
1093	1	0.0107239
1105	1	0.0107239
1123	1	0.0107239
1127	1	0.0107239
1130	1	0.0107239
1156	1	0.0107239
1159	1	0.0107239
1176	1	0.0107239
1194	1	0.0107239
1210	1	0.0107239
1217	1	0.0107239
1221	1	0.0107239
1222	1	0.0107239
1223	1	0.0107239
1234	1	0.0107239
1236	1	0.0107239
1239	1	0.0107239
1245	1	0.0107239
1254	1	0.0107239
1263	1	0.0107239
1271	1	0.0107239
1274	1	0.0107239
1281	1	0.0107239
1284	1	0.0107239
1285	2	0.0214477
1298	1	0.0107239
1303	1	0.0107239
1345	1	0.0107239
1380	2	0.0214477
1411	1	0.0107239
1412	1	0.0107239
1417	1	0.0107239
1442	1	0.0107239
1443	1	0.0107239
1467	1	0.0107239
1483	1	0.0107239
1553	1	0.0107239
1561	1	0.0107239
1570	1	0.0107239
1575	1	0.0107239
1581	1	0.0107239
1595	1	0.0107239
1606	1	0.0107239
1629	1	0.0107239
1642	1	0.0107239
1663	1	0.0107239
1677	1	0.0107239
1683	1	0.0107239
1703	1	0.0107239
1717	1	0.0107239
1761	1	0.0107239
1780	1	0.0107239
1826	1	0.0107239
1827	1	0.0107239
1853	1	0.0107239
1875	1	0.0107239
1882	1	0.0107239
1885	1	0.0107239
1891	1	0.0107239
1915	1	0.0107239
1923	1	0.0107239
1972	1	0.0107239
2013	1	0.0107239
2023	1	0.0107239
2027	1	0.0107239
2035	2	0.0214477
2046	1	0.0107239
2146	1	0.0107239
2167	1	0.0107239
2208	1	0.0107239
2213	1	0.0107239
2214	1	0.0107239
2265	1	0.0107239
2344	1	0.0107239
2363	1	0.0107239
2367	1	0.0107239
2385	1	0.0107239
2406	1	0.0107239
2419	1	0.0107239
2423	1	0.0107239
2425	1	0.0107239
2458	1	0.0107239
2479	1	0.0107239
2544	1	0.0107239
2547	1	0.0107239
2613	1	0.0107239
2621	1	0.0107239
2647	1	0.0107239
2692	1	0.0107239
2701	1	0.0107239
2727	1	0.0107239
2735	1	0.0107239
2859	1	0.0107239
2888	1	0.0107239
2892	1	0.0107239
2928	1	0.0107239
2976	1	0.0107239
3003	1	0.0107239
3039	1	0.0107239
3083	1	0.0107239
3187	1	0.0107239
3193	1	0.0107239
3204	1	0.0107239
3264	1	0.0107239
3361	1	0.0107239
3402	1	0.0107239
3405	1	0.0107239
3500	1	0.0107239
3650	1	0.0107239
3656	1	0.0107239
3657	1	0.0107239
3742	1	0.0107239
4015	1	0.0107239
4036	1	0.0107239
4045	1	0.0107239
4109	1	0.0107239
4135	1	0.0107239
4165	1	0.0107239
4242	1	0.0107239
4562	1	0.0107239
4628	1	0.0107239
4667	1	0.0107239
4872	1	0.0107239
4960	1	0.0107239
5414	1	0.0107239
5648	1	0.0107239
5655	1	0.0107239
5818	1	0.0107239
6043	1	0.0107239
6057	1	0.0107239
6070	1	0.0107239
6072	1	0.0107239
6088	1	0.0107239
6095	1	0.0107239
6331	1	0.0107239
6539	1	0.0107239
6705	1	0.0107239
6798	1	0.0107239
6985	1	0.0107239
7359	1	0.0107239
7537	1	0.0107239
10053	1	0.0107239
10854	1	0.0107239
12262	1	0.0107239
12414	1	0.0107239
12438	1	0.0107239
